3.247218492073129098e-02,1.922365562746389533e-01
3.284857366030043135e-02,1.799493246289581294e-01
3.322932516398971470e-02,1.651576467416678018e-01
3.361449000108764767e-02,1.504655269743981894e-01
3.400411932703705647e-02,5.569560104971915671e-01
3.439826489022924927e-02,5.325583795530270947e-01
3.479697903887691429e-02,5.176379170278984088e-01
3.520031472796678745e-02,5.081654249294522696e-01
3.560832552629277642e-02,5.044107190841963240e-01
3.602106562357069997e-02,4.999252077720726661e-01
3.643858983763544057e-02,4.938326939464929843e-01
3.686095362172157885e-02,4.872764176201372921e-01
3.728821307182833555e-02,4.788760070658409917e-01
3.772042493416997294e-02,4.710715626403474410e-01
3.815764661271248137e-02,4.645204752065497100e-01
3.859993617679766814e-02,4.579707691363412159e-01
3.904735236885559929e-02,4.507510217884636572e-01
3.949995461220642823e-02,4.434813008583586846e-01
3.995780301895269365e-02,4.356184985713049129e-01
4.042095839796307905e-02,4.279050814572422645e-01
4.088948226294861904e-02,4.202225690140983794e-01
4.136343684063275433e-02,4.126134263898843524e-01
4.184288507901582493e-02,4.051030294797141051e-01
4.232789065573550752e-02,3.964839544812939209e-01
4.281851798652413360e-02,3.876381725633735176e-01
4.331483223376400571e-02,3.793710947369254294e-01
4.381689931514191894e-02,3.714190265546631897e-01
4.432478591240398419e-02,3.633771387697270483e-01
4.483855948021188420e-02,3.541475657615848482e-01
4.535828825510188761e-02,3.434760418100198387e-01
4.588404126454759258e-02,3.339488705673411273e-01
4.641588833612779463e-02,3.251783615896939872e-01
4.695390010680060289e-02,3.175441245430896675e-01
4.749814803228502580e-02,3.090035706597932252e-01
4.804870439655131720e-02,2.996384359913428774e-01
4.860564232142135926e-02,2.884611321296508546e-01
4.916903577628028293e-02,2.776997864676528094e-01
4.973895958790065103e-02,2.675595092720063906e-01
5.031548945038053638e-02,2.580084742607225978e-01
5.089870193519682035e-02,2.490169955388099321e-01
5.148867450137494667e-02,2.405574201481545105e-01
5.208548550577662972e-02,2.321408338517274572e-01
5.268921421350673817e-02,2.221043439135326203e-01
5.329994080844090154e-02,2.094813817067766315e-01
5.391774640387502621e-02,2.004948936118685632e-01
5.454271305329833064e-02,1.917260318913515116e-01
5.517492376129125992e-02,1.829525948217089193e-01
5.581446249454963260e-02,1.739809261178117683e-01
5.646141419303669917e-02,1.656036407950514655e-01
5.711586478126431943e-02,1.576081463177167186e-01
5.777790117970503514e-02,1.499365356756599543e-01
5.844761131633634255e-02,1.427831979143315833e-01
5.912508413831878140e-02,1.361207381665237581e-01
5.981040962380940879e-02,1.293536202411410818e-01
6.050367879391221893e-02,1.226874656374996458e-01
6.120498372476700089e-02,1.167347842395597551e-01
6.191441755977844519e-02,1.105877576413969582e-01
6.263207452198689407e-02,1.053833725217798445e-01
6.335804992658250478e-02,1.005215056604426699e-01
6.409244019356453992e-02,9.591332615587765120e-02
6.483534286054723483e-02,9.149451597964383676e-02
6.558685659571431015e-02,8.681349852346254004e-02
6.634708121092346145e-02,8.274775299566640430e-02
6.711611767496282466e-02,7.858156432146179426e-02
6.789406812696108240e-02,7.489668764053343530e-02
6.868103588995304321e-02,7.114847783236757928e-02
6.947712548460235893e-02,6.761950651354463326e-02
7.028244264308348976e-02,6.441214622715910054e-02
7.109709432312434629e-02,6.132067739629247505e-02
7.192118872221188453e-02,5.840698704446774941e-02
7.275483529196227761e-02,5.563880811540742460e-02
7.359814475265766265e-02,5.276014872281808987e-02
7.445122910795139159e-02,5.021815001969464481e-02
7.531420165974371528e-02,4.794046153015503464e-02
7.618717702322995444e-02,4.533775119809673598e-02
7.707027114212298968e-02,4.326072288965578105e-02
7.796360130405231847e-02,4.127093792467448341e-02
7.886728615614151117e-02,3.925848413924409863e-02
7.978144572076624474e-02,3.732106371410501972e-02
8.070620141149502380e-02,3.558139297839547910e-02
8.164167604921467036e-02,3.385354678269566348e-02
8.258799387844267814e-02,3.215666366277678684e-02
8.354528058382866551e-02,3.064003050617075327e-02
8.451366330684717543e-02,2.898815124730098197e-02
8.549327066268379294e-02,2.752048279135952194e-02
8.648423275731721704e-02,2.605632350534666658e-02
8.748668120479909105e-02,2.457344916890301378e-02
8.850074914473433918e-02,2.326985728082045859e-02
8.952657125996396625e-02,2.218168948661711909e-02
9.056428379445290167e-02,2.095826029705543173e-02
9.161402457138516364e-02,1.965312646844018588e-02
9.267593301146878626e-02,1.883358086518913121e-02
9.375015015145285457e-02,1.743665177286527965e-02
9.483681866285922912e-02,1.658136064039966370e-02
9.593608287093141618e-02,1.558028297505336876e-02
9.704808877380301235e-02,1.446160305786624821e-02
9.817298406188834647e-02,1.345966464581686318e-02
9.931091813749795549e-02,1.251338449701003448e-02
1.004620421346813092e-01,1.172248089135703546e-02
1.016265089392995175e-01,1.088098758794030924e-02
1.028044732093309765e-01,1.074271729115530531e-02
1.039960913954120214e-01,1.108021174410827973e-02
